datasetName	type	basisOfRecord	modified	language	license	rightsHolder	institutionID	institutionCode	occurrenceID	recordedBy	recordNumber	individualCount	sex	lifestage	occurrenceStatus	disposition	occurrenceRemarks	verbatimEventDate	eventDate	year	month	day	habitat	samplingProtocol	fieldNumber	eventRemarks	continent	countryCode	country	stateProvince	county	location	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	georeferencedBy	georeferencedDate	verbatimCoordinates	minimumElevationInMeters	maximumElevationInMeters	locationRemarks	kingdom	phylum	class	order	family	genus	specificEpithet	scientificNameAuthorship	species	scientificName	taxonRank	identifiedBy	dateIdentified	identificationRemarks	taxonRemarks
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_033	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-12	2021	4	12	NA	manual collecting	138	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.2197	76.9239	WGS84	75	Kim L.V.	2021	NA	884	885	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Linyphiidae	Microlinyphia	pusilla	(Sundevall, 1830)	Microlinyphia pusilla	Microlinyphia pusilla (Sundevall, 1830)	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_034	Kim L.V.	NA	1	female	adult	present	in collection	NA	NA	2021-04-15	2021	4	15	NA	manual collecting	141	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.2394	76.8664	WGS84	75	Kim L.V.	2021	NA	789	806	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Thomisidae	Ozyptila	scabricula	(Westring, 1851)	Ozyptila scabricula	Ozyptila scabricula (Westring, 1851)	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_035	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-17	2021	4	17	NA	pitfall traps	143	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.219	76.923	WGS84	110	Kim L.V.	2021	NA	884	885	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Thomisidae	Xysticus	pseudocristatus	Azarkina & Logunov, 2001	Xysticus pseudocristatus	Xysticus pseudocristatus Azarkina & Logunov, 2001	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_036	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-17	2021	4	17	NA	pitfall traps	144	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.219	76.923	WGS84	110	Kim L.V.	2021	NA	884	885	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Thomisidae	Xysticus	pseudocristatus	Azarkina & Logunov, 2001	Xysticus pseudocristatus	Xysticus pseudocristatus Azarkina & Logunov, 2001	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_037	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-17	2021	4	17	NA	pitfall traps	145	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.219	76.923	WGS84	110	Kim L.V.	2021	NA	884	885	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Thomisidae	Xysticus	pseudocristatus	Azarkina & Logunov, 2001	Xysticus pseudocristatus	Xysticus pseudocristatus Azarkina & Logunov, 2001	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_038	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-17	2021	4	17	NA	pitfall traps	146	Defective left palp.	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.219	76.923	WGS84	110	Kim L.V.	2021	NA	884	885	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Thomisidae	Xysticus	pseudocristatus	Azarkina & Logunov, 2001	Xysticus pseudocristatus	Xysticus pseudocristatus Azarkina & Logunov, 2001	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_039	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-17	2021	4	17	NA	pitfall traps	147	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.219	76.923	WGS84	110	Kim L.V.	2021	NA	884	885	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Thomisidae	Xysticus	pseudocristatus	Azarkina & Logunov, 2001	Xysticus pseudocristatus	Xysticus pseudocristatus Azarkina & Logunov, 2001	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_040	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-17	2021	4	17	NA	pitfall traps	148	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.219	76.923	WGS84	110	Kim L.V.	2021	NA	884	885	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Thomisidae	Xysticus	pseudocristatus	Azarkina & Logunov, 2001	Xysticus pseudocristatus	Xysticus pseudocristatus Azarkina & Logunov, 2001	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_041	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-17	2021	4	17	NA	pitfall traps	150	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.219	76.923	WGS84	110	Kim L.V.	2021	NA	884	885	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Philodromidae	Thanatus	formicinus	(Clerck, 1757)	Thanatus formicinus	Thanatus formicinus (Clerck, 1757)	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_042	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-17	2021	4	17	NA	pitfall traps	151	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.219	76.923	WGS84	110	Kim L.V.	2021	NA	884	885	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Trochosa	ruricola	(De Geer, 1778)	Trochosa ruricola	Trochosa ruricola (De Geer, 1778)	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_043	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-17	2021	4	17	NA	pitfall traps	152	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.219	76.923	WGS84	110	Kim L.V.	2021	NA	884	885	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Trochosa	ruricola	(De Geer, 1778)	Trochosa ruricola	Trochosa ruricola (De Geer, 1778)	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_044	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-17	2021	4	17	NA	pitfall traps	153	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.219	76.923	WGS84	110	Kim L.V.	2021	NA	884	885	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Trochosa	ruricola	(De Geer, 1778)	Trochosa ruricola	Trochosa ruricola (De Geer, 1778)	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_045	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-17	2021	4	17	NA	pitfall traps	154	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.219	76.923	WGS84	110	Kim L.V.	2021	NA	884	885	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Trochosa	ruricola	(De Geer, 1778)	Trochosa ruricola	Trochosa ruricola (De Geer, 1778)	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_046	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-17	2021	4	17	NA	pitfall traps	155	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.219	76.923	WGS84	110	Kim L.V.	2021	NA	884	885	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Trochosa	ruricola	(De Geer, 1778)	Trochosa ruricola	Trochosa ruricola (De Geer, 1778)	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_047	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-17	2021	4	17	NA	pitfall traps	156	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.219	76.923	WGS84	110	Kim L.V.	2021	NA	884	885	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Trochosa	ruricola	(De Geer, 1778)	Trochosa ruricola	Trochosa ruricola (De Geer, 1778)	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_048	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-17	2021	4	17	NA	pitfall traps	157	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.219	76.923	WGS84	110	Kim L.V.	2021	NA	884	885	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Trochosa	ruricola	(De Geer, 1778)	Trochosa ruricola	Trochosa ruricola (De Geer, 1778)	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_049	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-17	2021	4	17	NA	pitfall traps	160	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.219	76.923	WGS84	110	Kim L.V.	2021	NA	884	885	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Alopecosa	taeniopus	(Kulczyński, 1895)	Alopecosa taeniopus	Alopecosa taeniopus (Kulczyński, 1895)	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_050	Kim L.V.	NA	1	female	adult	present	in collection	NA	NA	2021-04-18	2021	4	18	NA	pitfall traps	172	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.224	76.921	WGS84	110	Kim L.V.	2021	NA	869	884	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Alopecosa	schmidti	(Hahn, 1835)	Alopecosa schmidti	Alopecosa schmidti (Hahn, 1835)	SPECIES	Kim L.V.	2021	females - doubtful	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_051	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-18	2021	4	18	NA	pitfall traps	173	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.224	76.921	WGS84	110	Kim L.V.	2021	NA	869	884	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Trochosa	ruricola	(De Geer, 1778)	Trochosa ruricola	Trochosa ruricola (De Geer, 1778)	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_052	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-18	2021	4	18	NA	pitfall traps	175	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.224	76.921	WGS84	110	Kim L.V.	2021	NA	869	884	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Alopecosa	taeniopus	(Kulczyński, 1895)	Alopecosa taeniopus	Alopecosa taeniopus (Kulczyński, 1895)	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_053	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-18	2021	4	18	NA	pitfall traps	176	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.224	76.921	WGS84	110	Kim L.V.	2021	NA	869	884	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Trochosa	ruricola	(De Geer, 1778)	Trochosa ruricola	Trochosa ruricola (De Geer, 1778)	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_054	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-18	2021	4	18	NA	pitfall traps	178	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.224	76.921	WGS84	110	Kim L.V.	2021	NA	869	884	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Thomisidae	Xysticus	pseudocristatus	Azarkina & Logunov, 2001	Xysticus pseudocristatus	Xysticus pseudocristatus Azarkina & Logunov, 2001	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_055	Kim L.V.	NA	1	female	adult	present	in collection	NA	NA	2021-04-18	2021	4	18	NA	pitfall traps	179	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.224	76.921	WGS84	110	Kim L.V.	2021	NA	869	884	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Thomisidae	Xysticus	pseudocristatus	Azarkina & Logunov, 2001	Xysticus pseudocristatus	Xysticus pseudocristatus Azarkina & Logunov, 2001	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_056	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-18	2021	4	18	NA	pitfall traps	180	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.224	76.921	WGS84	110	Kim L.V.	2021	NA	869	884	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Thomisidae	Xysticus	pseudocristatus	Azarkina & Logunov, 2001	Xysticus pseudocristatus	Xysticus pseudocristatus Azarkina & Logunov, 2001	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_057	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-18	2021	4	18	NA	pitfall traps	181	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.224	76.921	WGS84	110	Kim L.V.	2021	NA	869	884	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Thomisidae	Xysticus	pseudocristatus	Azarkina & Logunov, 2001	Xysticus pseudocristatus	Xysticus pseudocristatus Azarkina & Logunov, 2001	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_058	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-18	2021	4	18	NA	pitfall traps	182	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.224	76.921	WGS84	110	Kim L.V.	2021	NA	869	884	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Thomisidae	Xysticus	pseudocristatus	Azarkina & Logunov, 2001	Xysticus pseudocristatus	Xysticus pseudocristatus Azarkina & Logunov, 2001	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_059	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-18	2021	4	18	NA	pitfall traps	183	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.224	76.921	WGS84	110	Kim L.V.	2021	NA	869	884	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Thomisidae	Xysticus	pseudocristatus	Azarkina & Logunov, 2001	Xysticus pseudocristatus	Xysticus pseudocristatus Azarkina & Logunov, 2001	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_060	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-20	2021	4	20	NA	pitfall traps	218	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.243	76.868	WGS84	110	Kim L.V.	2021	NA	769	781	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Linyphiidae	Agyneta	fuscipalpa	(C.L.Koch, 1836)	Agyneta fuscipalpa	Agyneta fuscipalpa (C.L.Koch, 1836)	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_061	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-20	2021	4	20	NA	pitfall traps	219	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.243	76.868	WGS84	110	Kim L.V.	2021	NA	769	781	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Linyphiidae	Agyneta	fuscipalpa	(C.L.Koch, 1836)	Agyneta fuscipalpa	Agyneta fuscipalpa (C.L.Koch, 1836)	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_062	Kim L.V.	NA	1	male	adult	present	in collection	NA	NA	2021-04-20	2021	4	20	NA	pitfall traps	220	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.243	76.868	WGS84	110	Kim L.V.	2021	NA	769	781	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Linyphiidae	Erigone	dentipalpis	(Wider, 1834)	Erigone dentipalpis	Erigone dentipalpis (Wider, 1834)	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_063	Kim L.V.	NA	1	female	adult	present	in collection	NA	NA	2021-04-20	2021	4	20	NA	pitfall traps	221	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	NA	43.243	76.868	WGS84	110	Kim L.V.	2021	NA	769	781	KATO: 750000000	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Pardosa	zonsteini	Ballarin, Marusik, Omelko & Koponen, 2012	Pardosa zonsteini	Pardosa zonsteini Ballarin, Marusik, Omelko & Koponen, 2012	SPECIES	Kim L.V.	2021	needs to be checked	NA
